participant_id	run_name	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4	task
sub-1119	sub-1119_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1325.583	LowY	1	1762.583	UnrN	1	1603	NA	NA	NA	ReadMean
sub-1119	sub-1119_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1099.833	LowY	1	1392.25	UnrN	1	1549.667	NA	NA	NA	ReadMean
sub-1122	sub-1122_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	2066.75	LowY	0.833	2197.667	UnrN	0.909	2179.833	NA	NA	NA	ReadMean
sub-1122	sub-1122_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1493.333	LowY	0.917	1726.25	UnrN	0.917	1915.083	NA	NA	NA	ReadMean
sub-1129	sub-1129_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.9	2133.333	LowY	0.917	1826.333	UnrN	1	1983.583	NA	NA	NA	ReadMean
sub-1129	sub-1129_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.889	2765.25	LowY	0.7	2874.667	UnrN	0.909	2482.333	NA	NA	NA	ReadMean
sub-1130	sub-1130_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.833	1275.667	LowY	1	1235.25	UnrN	1	1348.167	NA	NA	NA	ReadMean
sub-1130	sub-1130_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1029.083	LowY	0.917	1549.583	UnrN	0.917	1190.75	NA	NA	NA	ReadMean
sub-1131	sub-1131_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1507.083	LowY	1	1553.083	UnrN	1	1953.667	NA	NA	NA	ReadMean
sub-1131	sub-1131_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1551.333	LowY	1	1690.833	UnrN	0.917	1512.5	NA	NA	NA	ReadMean
sub-1148	sub-1148_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1797.167	LowY	1	1765.167	UnrN	0.833	1884.833	NA	NA	NA	ReadMean
sub-1148	sub-1148_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1911.667	LowY	1	1880.75	UnrN	1	1771.083	NA	NA	NA	ReadMean
sub-1156	sub-1156_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.833	1522.75	LowY	1	1441.333	UnrN	1	1509.583	NA	NA	NA	ReadMean
sub-1156	sub-1156_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1415.833	LowY	1	1475.833	UnrN	0.917	1334.917	NA	NA	NA	ReadMean
sub-1156	sub-1156_ses-1_task-ReadMean_acq-D2S0201_run-2_events.tsv	HighY	1	1255.917	LowY	0.917	1243.083	UnrN	1	1186.417	NA	NA	NA	ReadMean
sub-1160	sub-1160_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1266.75	LowY	1	1245	UnrN	1	1233.917	NA	NA	NA	ReadMean
sub-1160	sub-1160_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1193.833	LowY	1	1228.083	UnrN	1	1287.25	NA	NA	NA	ReadMean
sub-1161	sub-1161_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1695.917	LowY	1	1641.167	UnrN	1	1551.25	NA	NA	NA	ReadMean
sub-1161	sub-1161_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1524.667	LowY	1	1720.333	UnrN	1	1572.75	NA	NA	NA	ReadMean
sub-1169	sub-1169_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.333	2219.667	LowY	0.636	2587.417	UnrN	0.909	2301.5	NA	NA	NA	ReadMean
sub-1169	sub-1169_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.636	2417.5	LowY	0.75	2263.75	UnrN	0.833	1926.083	NA	NA	NA	ReadMean
sub-1169	sub-1169_ses-1_task-ReadMean_acq-D2S0201_run-1_events.tsv	HighY	0.545	2419.333	LowY	0.75	2200.083	UnrN	1	1827.167	NA	NA	NA	ReadMean
sub-1178	sub-1178_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1337.667	LowY	1	1104.667	UnrN	0.917	1677.25	NA	NA	NA	ReadMean
sub-1178	sub-1178_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1385.833	LowY	0.909	1698.75	UnrN	0.917	1933.75	NA	NA	NA	ReadMean
sub-1180	sub-1180_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1453.667	LowY	1	1456.583	UnrN	1	1440.417	NA	NA	NA	ReadMean
sub-1180	sub-1180_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1618.667	LowY	1	1522.917	UnrN	1	1488.583	NA	NA	NA	ReadMean
sub-1181	sub-1181_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1769.083	LowY	1	1540.5	UnrN	0.909	2113.75	NA	NA	NA	ReadMean
sub-1181	sub-1181_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1653.417	LowY	1	1704	UnrN	1	1806.667	NA	NA	NA	ReadMean
sub-1184	sub-1184_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1499.083	LowY	0.917	1626.583	UnrN	1	1490.25	NA	NA	NA	ReadMean
sub-1184	sub-1184_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1603.417	LowY	1	1647.083	UnrN	1	1588	NA	NA	NA	ReadMean
sub-1185	sub-1185_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1428.917	LowY	1	1260.083	UnrN	1	1220.5	NA	NA	NA	ReadMean
sub-1185	sub-1185_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1286.917	LowY	1	1284.667	UnrN	1	1420.5	NA	NA	NA	ReadMean
sub-1187	sub-1187_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1207.417	LowY	1	1236.083	UnrN	1	1231	NA	NA	NA	ReadMean
sub-1187	sub-1187_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1258.167	LowY	1	1237.75	UnrN	1	1334.167	NA	NA	NA	ReadMean
sub-1190	sub-1190_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1705.167	LowY	0.917	1935	UnrN	1	1525.25	NA	NA	NA	ReadMean
sub-1190	sub-1190_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	2031.667	LowY	1	1654.917	UnrN	1	1656.083	NA	NA	NA	ReadMean
sub-1191	sub-1191_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.75	1442.833	LowY	0.917	1360.25	UnrN	1	1331.583	NA	NA	NA	ReadMean
sub-1191	sub-1191_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1623.667	LowY	1	1699.75	UnrN	1	1674.833	NA	NA	NA	ReadMean
sub-1192	sub-1192_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1640.917	LowY	0.917	1723.417	UnrN	1	1557	NA	NA	NA	ReadMean
sub-1192	sub-1192_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1680.333	LowY	0.917	1648.333	UnrN	1	1914.833	NA	NA	NA	ReadMean
sub-1193	sub-1193_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1397	LowY	1	1528.083	UnrN	1	922.5	NA	NA	NA	ReadMean
sub-1193	sub-1193_ses-1_task-ReadMean_acq-D2S0201_run-2_events.tsv	HighY	1	1412.75	LowY	1	1479.75	UnrN	1	1401.75	NA	NA	NA	ReadMean
sub-1194	sub-1194_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1403.917	LowY	1	1283.167	UnrN	0.917	1417.667	NA	NA	NA	ReadMean
sub-1194	sub-1194_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1214.917	LowY	1	1349.333	UnrN	1	1330.833	NA	NA	NA	ReadMean
sub-1195	sub-1195_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1335.083	LowY	1	1245.333	UnrN	0.917	1545.083	NA	NA	NA	ReadMean
sub-1195	sub-1195_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1560.167	LowY	1	1636.083	UnrN	1	1479.917	NA	NA	NA	ReadMean
sub-1196	sub-1196_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.909	1329.083	LowY	1	1150.417	UnrN	0.833	1074.917	NA	NA	NA	ReadMean
sub-1196	sub-1196_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	930.833	LowY	1	1213.5	UnrN	0.917	997.083	NA	NA	NA	ReadMean
sub-1197	sub-1197_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1983.917	LowY	1	1832.5	UnrN	0.917	1640.667	NA	NA	NA	ReadMean
sub-1197	sub-1197_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1644.667	LowY	0.917	1501.333	UnrN	0.833	1611.833	NA	NA	NA	ReadMean
sub-1198	sub-1198_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1749.833	LowY	1	1533.167	UnrN	1	1557.25	NA	NA	NA	ReadMean
sub-1198	sub-1198_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1606.333	LowY	1	1694.667	UnrN	1	1558.333	NA	NA	NA	ReadMean
sub-1199	sub-1199_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1453.583	LowY	1	1415.417	UnrN	1	1601.833	NA	NA	NA	ReadMean
sub-1199	sub-1199_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1208	LowY	0.917	1334.167	UnrN	1	1542.25	NA	NA	NA	ReadMean
sub-1203	sub-1203_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1415.083	LowY	1	1314.417	UnrN	1	1322.833	NA	NA	NA	ReadMean
sub-1203	sub-1203_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1632.167	LowY	0.833	1580.417	UnrN	0.917	1814.917	NA	NA	NA	ReadMean
sub-1204	sub-1204_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.833	1763.417	LowY	0.917	1818.833	UnrN	0.917	1817.917	NA	NA	NA	ReadMean
sub-1204	sub-1204_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1722.333	LowY	0.75	1898.75	UnrN	0.909	2442.083	NA	NA	NA	ReadMean
sub-1205	sub-1205_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1436	LowY	1	1575.917	UnrN	1	1520.833	NA	NA	NA	ReadMean
sub-1205	sub-1205_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1394.583	LowY	1	1541.667	UnrN	0.917	1585.917	NA	NA	NA	ReadMean
sub-1206	sub-1206_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1328.25	LowY	1	1345.583	UnrN	1	1236.333	NA	NA	NA	ReadMean
sub-1206	sub-1206_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1204.833	LowY	1	1247.667	UnrN	1	1326.917	NA	NA	NA	ReadMean
sub-1208	sub-1208_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1381.083	LowY	1	1369.333	UnrN	1	1464.167	NA	NA	NA	ReadMean
sub-1208	sub-1208_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1395.833	LowY	1	1480.833	UnrN	0.917	1641.25	NA	NA	NA	ReadMean
sub-1209	sub-1209_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1454.583	LowY	1	1452.583	UnrN	1	1521.583	NA	NA	NA	ReadMean
sub-1209	sub-1209_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1452	LowY	1	1836.25	UnrN	0.917	1710.25	NA	NA	NA	ReadMean
sub-1210	sub-1210_ses-1_task-ReadMean_acq-D1S0201_run-1_events.tsv	HighY	0.417	1556	LowY	0.417	1347.833	UnrN	1	1166.833	NA	NA	NA	ReadMean
sub-1210	sub-1210_ses-1_task-ReadMean_acq-D1S0301_run-2_events.tsv	HighY	0.917	1443.25	LowY	1	1371.5	UnrN	0.917	1287.333	NA	NA	NA	ReadMean
sub-1211	sub-1211_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1493.333	LowY	0.917	1559.667	UnrN	1	1695.417	NA	NA	NA	ReadMean
sub-1211	sub-1211_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1528.833	LowY	1	1442.167	UnrN	1	2041.583	NA	NA	NA	ReadMean
sub-1213	sub-1213_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1637.5	LowY	1	1616.75	UnrN	1	1587.667	NA	NA	NA	ReadMean
sub-1213	sub-1213_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1451.167	LowY	0.75	1754.917	UnrN	1	1730.083	NA	NA	NA	ReadMean
sub-1219	sub-1219_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.583	2260.667	LowY	0.636	2035.167	UnrN	0.583	2451.75	NA	NA	NA	ReadMean
sub-1219	sub-1219_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.636	2508.833	LowY	0.818	2544.167	UnrN	0.727	1948.167	NA	NA	NA	ReadMean
sub-1219	sub-1219_ses-1_task-ReadMean_acq-D1S1001_run-1_events.tsv	HighY	0.667	1505.5	LowY	0.5	1578.917	UnrN	0.5	1728.083	NA	NA	NA	ReadMean
sub-1219	sub-1219_ses-1_task-ReadMean_acq-D2S0201_run-1_events.tsv	HighY	0.889	2099.75	LowY	0.909	1599.917	UnrN	0.667	1304.083	NA	NA	NA	ReadMean
sub-1220	sub-1220_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1787.5	LowY	0.833	1665.417	UnrN	1	1646.333	NA	NA	NA	ReadMean
sub-1220	sub-1220_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1573.75	LowY	0.833	1755.583	UnrN	0.75	1695.417	NA	NA	NA	ReadMean
sub-1223	sub-1223_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.583	2098.917	LowY	0.917	2158.167	UnrN	1	1836.667	NA	NA	NA	ReadMean
sub-1223	sub-1223_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.75	1849.333	LowY	0.75	1628.333	UnrN	1	1804.833	NA	NA	NA	ReadMean
sub-1225	sub-1225_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1496.083	LowY	1	1532.75	UnrN	1	1433.917	NA	NA	NA	ReadMean
sub-1225	sub-1225_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1376.833	LowY	0.833	1538.583	UnrN	1	1405.917	NA	NA	NA	ReadMean
sub-1228	sub-1228_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.727	1930.667	LowY	0.667	1153.5	UnrN	0.7	1893.583	NA	NA	NA	ReadMean
sub-1228	sub-1228_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.727	1485.583	LowY	0.444	1801.75	UnrN	0.545	1333.833	NA	NA	NA	ReadMean
sub-1229	sub-1229_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1554.167	LowY	0.909	1775.583	UnrN	1	1655.583	NA	NA	NA	ReadMean
sub-1229	sub-1229_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.833	1591.417	LowY	1	1720.75	UnrN	0.833	1866.5	NA	NA	NA	ReadMean
sub-1229	sub-1229_ses-1_task-ReadMean_acq-D2S0701_run-2_events.tsv	HighY	0.833	1693.667	LowY	0.909	1606.083	UnrN	0.917	1588.417	NA	NA	NA	ReadMean
sub-1231	sub-1231_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	2576.75	LowY	1	2717.25	UnrN	0.833	2643.917	NA	NA	NA	ReadMean
sub-1231	sub-1231_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	3210.75	LowY	1	3353.417	UnrN	1	3664.833	NA	NA	NA	ReadMean
sub-1231	sub-1231_ses-1_task-ReadMean_acq-D3S0501_run-1_events.tsv	HighY	1	1433.167	LowY	1	1250.917	UnrN	0.909	1993.333	NA	NA	NA	ReadMean
sub-1231	sub-1231_ses-1_task-ReadMean_acq-D3S0601_run-2_events.tsv	HighY	0.917	1509.167	LowY	0.75	1471.25	UnrN	1	2378.167	NA	NA	NA	ReadMean
sub-1240	sub-1240_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1448.417	LowY	1	1307.583	UnrN	1	1242.667	NA	NA	NA	ReadMean
sub-1240	sub-1240_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1373.667	LowY	1	1451.25	UnrN	1	1596.5	NA	NA	NA	ReadMean
sub-1246	sub-1246_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1835.583	LowY	0.917	1944.25	UnrN	0.917	2434.583	NA	NA	NA	ReadMean
sub-1246	sub-1246_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1653.833	LowY	0.545	2131.833	UnrN	1	2392.167	NA	NA	NA	ReadMean
sub-1247	sub-1247_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.833	2046.5	LowY	1	1569	UnrN	1	1727.333	NA	NA	NA	ReadMean
sub-1247	sub-1247_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1866.583	LowY	0.917	1450.833	UnrN	0.917	1798.25	NA	NA	NA	ReadMean
sub-1248	sub-1248_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1434.667	LowY	1	1470.083	UnrN	1	1497	NA	NA	NA	ReadMean
sub-1248	sub-1248_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1329.25	LowY	1	1377.5	UnrN	1	1372	NA	NA	NA	ReadMean
sub-1250	sub-1250_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.333	2773.333	LowY	0.917	2687.083	UnrN	1	2811.833	NA	NA	NA	ReadMean
sub-1250	sub-1250_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.417	2696.083	LowY	0.833	2702.083	UnrN	1	2645.5	NA	NA	NA	ReadMean
sub-1251	sub-1251_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.167	1439.333	LowY	0.727	1885.833	UnrN	1	1226.417	NA	NA	NA	ReadMean
sub-1251	sub-1251_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.583	1650.333	LowY	0.667	1732.667	UnrN	1	1320.5	NA	NA	NA	ReadMean
sub-1252	sub-1252_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.667	1984.917	LowY	0.917	1697.5	UnrN	1	1642.583	NA	NA	NA	ReadMean
sub-1252	sub-1252_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.667	1817.583	LowY	1	1574.583	UnrN	0.917	1570	NA	NA	NA	ReadMean
sub-1255	sub-1255_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1568.583	LowY	0.917	1561.667	UnrN	0.833	1659.333	NA	NA	NA	ReadMean
sub-1255	sub-1255_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.833	1462.917	LowY	0.909	1543.167	UnrN	0.583	1676.917	NA	NA	NA	ReadMean
sub-1255	sub-1255_ses-1_task-ReadMean_acq-D2S0301_run-1_events.tsv	HighY	0.833	1778.917	LowY	0.833	1429.083	UnrN	0.917	1703.833	NA	NA	NA	ReadMean
sub-1255	sub-1255_ses-1_task-ReadMean_acq-D2S0401_run-2_events.tsv	HighY	0.727	1872.917	LowY	0.833	1576.167	UnrN	0.833	1438.75	NA	NA	NA	ReadMean
sub-1255	sub-1255_ses-1_task-ReadMean_acq-D2S1501_run-1_events.tsv	HighY	0.667	1861.583	LowY	0.727	1787.75	UnrN	0.75	1651.75	NA	NA	NA	ReadMean
sub-1255	sub-1255_ses-1_task-ReadMean_acq-D3S0201_run-1_events.tsv	HighY	0.917	1700.083	LowY	1	1525.167	UnrN	1	1736.25	NA	NA	NA	ReadMean
sub-1257	sub-1257_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.7	2395.833	LowY	0.917	2251.25	UnrN	0.909	2205.833	NA	NA	NA	ReadMean
sub-1257	sub-1257_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.9	1984.917	LowY	1	2527.917	UnrN	0.857	2751.917	NA	NA	NA	ReadMean
sub-1265	sub-1265_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1608.917	LowY	1	1474.417	UnrN	1	1411.25	NA	NA	NA	ReadMean
sub-1265	sub-1265_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1743.417	LowY	0.833	1539.167	UnrN	1	1566.333	NA	NA	NA	ReadMean
sub-1268	sub-1268_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.667	2324.917	LowY	0.583	1688.75	UnrN	1	1975.083	NA	NA	NA	ReadMean
sub-1268	sub-1268_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.75	1879	LowY	0.636	2163.583	UnrN	1	2554.5	NA	NA	NA	ReadMean
sub-1269	sub-1269_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1612.083	LowY	1	1527.667	UnrN	1	1640.167	NA	NA	NA	ReadMean
sub-1269	sub-1269_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1216.667	LowY	1	1368.417	UnrN	0.917	1532.083	NA	NA	NA	ReadMean
sub-1276	sub-1276_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.5	2668.417	LowY	0.273	2591.333	UnrN	0.636	2695.25	NA	NA	NA	ReadMean
sub-1276	sub-1276_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.3	2104.5	LowY	0.455	2023.583	UnrN	0.2	1708.917	NA	NA	NA	ReadMean
sub-1277	sub-1277_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1552.583	LowY	1	1411.083	UnrN	0.917	1543.333	NA	NA	NA	ReadMean
sub-1277	sub-1277_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1386.417	LowY	1	1385.167	UnrN	0.917	1765.833	NA	NA	NA	ReadMean
sub-1278	sub-1278_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1584.75	LowY	1	1514.583	UnrN	1	1520.75	NA	NA	NA	ReadMean
sub-1278	sub-1278_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1490.25	LowY	1	1534.583	UnrN	1	1997.917	NA	NA	NA	ReadMean
sub-1283	sub-1283_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1394.333	LowY	1	1287.25	UnrN	0.833	1502.333	NA	NA	NA	ReadMean
sub-1283	sub-1283_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.833	1413.167	LowY	1	1360.417	UnrN	0.833	1380.917	NA	NA	NA	ReadMean
sub-1284	sub-1284_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.917	1396.167	LowY	1	1244.75	UnrN	1	1066.917	NA	NA	NA	ReadMean
sub-1284	sub-1284_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1076.417	LowY	0.917	1344.25	UnrN	1	1250.667	NA	NA	NA	ReadMean
sub-1285	sub-1285_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	2175	LowY	0.917	1761.583	UnrN	1	1399	NA	NA	NA	ReadMean
sub-1285	sub-1285_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.818	1792.583	LowY	0.75	1708.5	UnrN	1	2169.667	NA	NA	NA	ReadMean
sub-1287	sub-1287_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1108.583	LowY	1	1002.667	UnrN	0.917	1310.917	NA	NA	NA	ReadMean
sub-1287	sub-1287_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1176.5	LowY	1	1136	UnrN	1	1270	NA	NA	NA	ReadMean
sub-1288	sub-1288_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.75	1550.5	LowY	1	1406.167	UnrN	1	1348.583	NA	NA	NA	ReadMean
sub-1288	sub-1288_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.667	1462.833	LowY	1	1353.833	UnrN	1	1277.667	NA	NA	NA	ReadMean
sub-1289	sub-1289_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1350	LowY	1	1296.667	UnrN	1	1671.5	NA	NA	NA	ReadMean
sub-1289	sub-1289_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	1	1361	LowY	1	1469.833	UnrN	0.917	1747.667	NA	NA	NA	ReadMean
sub-1290	sub-1290_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	0.364	2314.083	LowY	0.455	2229	UnrN	0.583	2685.25	NA	NA	NA	ReadMean
sub-1290	sub-1290_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.75	2056.667	LowY	0.636	2391.167	UnrN	0.833	2340.833	NA	NA	NA	ReadMean
sub-1290	sub-1290_ses-1_task-ReadMean_acq-D2S1001_run-1_events.tsv	HighY	0.636	2087.417	LowY	0.364	1980.917	UnrN	1	2250.083	NA	NA	NA	ReadMean
sub-1291	sub-1291_ses-1_task-ReadMean_acq-D1S0301_run-1_events.tsv	HighY	1	1619.917	LowY	1	1548.333	UnrN	1	1564.583	NA	NA	NA	ReadMean
sub-1291	sub-1291_ses-1_task-ReadMean_acq-D1S0401_run-2_events.tsv	HighY	0.917	1165.417	LowY	1	1614.417	UnrN	1	1538.917	NA	NA	NA	ReadMean
sub-1002	sub-1002_ses-1_task-ReadPhon_acq-D2S0401_run-1_events.tsv	OyPy	1	1016.333	OyPn	0.833	1531.083	OnPy	1	1089	OnPn	1	1529.667	ReadPhon
sub-1002	sub-1002_ses-1_task-ReadPhon_acq-D2S0701_run-2_events.tsv	OyPy	1	1054	OyPn	0.917	1944.25	OnPy	0.833	1285.333	OnPn	0.833	1419.75	ReadPhon
sub-1076	sub-1076_ses-1_task-ReadPhon_acq-D2S0301_run-1_events.tsv	OyPy	1	1152.25	OyPn	0.583	1544.083	OnPy	0.917	1287.083	OnPn	1	1387.333	ReadPhon
